  0.1218941E-08 -0.3058987E-08 -0.4909748E-08 -0.1009527E-08 -0.9991044E-10 -0.7300968E-09 -0.1546949E-07  0.7963884E-08  0.1010813E-09
 -0.7597573E-08  0.1551969E-08 -0.6869283E-09  0.6900786E-10  0.8530841E-09 -0.5945795E-09 -0.1638850E-07 -0.1320763E-08 -0.5394462E-09
 -0.4724537E-08  0.9243811E-08 -0.5182234E-08  0.1895189E-09  0.1645385E-09 -0.2848898E-10 -0.9363236E-08 -0.1789636E-07  0.1478716E-08
 -0.2877448E-08  0.6219384E-08 -0.5606374E-08 -0.2921474E-09  0.9635096E-10 -0.1526991E-10 -0.8575357E-08  0.8748397E-08  0.1344947E-08
 -0.1949732E-08  0.3817726E-08 -0.2821339E-08  0.8484469E-10 -0.1129519E-09 -0.1013463E-09 -0.1219871E-08  0.1969775E-08 -0.9041911E-08
 -0.4279008E-08 -0.6784903E-09 -0.1528823E-08 -0.4776736E-09  0.7254108E-09  0.4130106E-09 -0.1445014E-07 -0.3417052E-08  0.3111130E-09
 -0.3833725E-08 -0.1290451E-08 -0.7033706E-08 -0.6218985E-09 -0.2600533E-09 -0.4738831E-09 -0.1713384E-07  0.1170937E-07 -0.2086774E-08
 -0.2525255E-08 -0.3673706E-08  0.4345511E-08 -0.3275832E-09  0.2368456E-09 -0.8239885E-09 -0.1785989E-07 -0.9474420E-08  0.3082208E-08
 -0.1298088E-08  0.5377939E-08 -0.2637565E-08 -0.6289923E-09 -0.4025636E-09 -0.1204421E-09  0.6273922E-08  0.3118707E-08  0.6660622E-10
  0.4717378E-08 -0.7812189E-08  0.1035539E-09  0.9287833E-10  0.2894953E-10 -0.8560216E-09  0.1267310E-08 -0.9300090E-08 -0.7973119E-09
 -0.5024984E-08  0.8099590E-08 -0.3094936E-08 -0.6446037E-09 -0.4650125E-09 -0.6691953E-09  0.1006862E-08  0.3731925E-08  0.1739451E-08
 -0.2569008E-08  0.5535129E-08 -0.3046482E-08  0.3395961E-09 -0.5806033E-09 -0.1057599E-09  0.3191931E-08  0.3996441E-08  0.1282264E-08
 -0.3814571E-08 -0.1046041E-08 -0.7826838E-10 -0.6294721E-09 -0.3595461E-09 -0.4881594E-09 -0.8519323E-08  0.8423800E-08 -0.3031278E-09
 -0.3202763E-08  0.7779237E-09  0.7600813E-08 -0.2937410E-09  0.3635932E-09 -0.7133745E-09  0.3386083E-08  0.6546922E-08 -0.7130619E-09
  0.1131711E-07  0.4194249E-08  0.1604500E-08 -0.7983456E-10  0.5702217E-09 -0.1866652E-08  0.1133281E-07 -0.3242667E-08 -0.6926302E-09
  0.4555490E-08 -0.5243424E-08 -0.3455339E-08 -0.3069594E-09 -0.2843579E-09 -0.2240262E-10  0.1233207E-07 -0.8331959E-08 -0.1147022E-08
 -0.4492676E-08  0.2215349E-08 -0.6398108E-09  0.4011366E-09  0.4550662E-09 -0.1180590E-08  0.7591944E-08  0.9596166E-08 -0.6460793E-09
 -0.4915270E-08  0.1567115E-08 -0.4732637E-08  0.1776287E-09  0.2811837E-09 -0.7969784E-09  0.1598634E-07 -0.1610350E-07  0.4272563E-09
 -0.4061442E-08  0.5185025E-08 -0.2903257E-08  0.7756396E-09 -0.8167237E-10  0.7167470E-10 -0.3517784E-08  0.1202649E-07  0.9231049E-09
 -0.7997896E-09  0.5986402E-09 -0.1790759E-08 -0.1144964E-09  0.2231346E-09 -0.3153432E-09  0.4346342E-08 -0.4249582E-09  0.1454809E-08
  0.2419643E-08  0.1077532E-07  0.1702615E-08  0.1322629E-09 -0.1784388E-09  0.2641577E-10 -0.3368157E-08 -0.1232505E-08 -0.2395637E-08
  0.1506041E-08  0.6693958E-08  0.1625899E-08  0.6926395E-09  0.8770273E-09 -0.4417144E-09 -0.1437282E-08  0.1177717E-08  0.7967127E-09
 -0.7554661E-08  0.2398685E-08 -0.4917068E-08 -0.5675167E-09 -0.2019199E-09 -0.4288881E-09 -0.4246092E-08 -0.3278427E-08 -0.6362894E-09
 -0.4380983E-08 -0.5009458E-08 -0.3447809E-08 -0.2746902E-09 -0.4201338E-09 -0.5635470E-09 -0.9355021E-08  0.1372563E-08 -0.3525874E-08
 -0.5967622E-08 -0.3682963E-08 -0.3163608E-08  0.4005297E-09 -0.2630258E-09 -0.9588139E-09 -0.8506845E-09  0.4087706E-08  0.6650837E-09
 -0.3237533E-08  0.2589866E-08  0.1189398E-08 -0.7394205E-10  0.3118210E-10 -0.3950144E-09  0.1165139E-08 -0.7129449E-08  0.9534241E-09
  0.4373180E-08  0.2453603E-08  0.1124341E-07  0.2036462E-09  0.9083446E-10 -0.3766833E-10 -0.1695029E-07  0.1696048E-07 -0.2155404E-08
 -0.1917679E-08  0.3357421E-08 -0.4274946E-08  0.3645082E-09 -0.1021126E-08 -0.1034047E-08 -0.9694742E-08 -0.7870802E-08 -0.4138280E-10
  0.1102597E-07  0.1631226E-08 -0.5309358E-08 -0.1252908E-08 -0.1951532E-09 -0.3784734E-09 -0.7984838E-08  0.1165767E-07 -0.4466691E-09
  0.3743543E-08  0.8935211E-09  0.1345571E-08  0.3189416E-09  0.2751995E-10 -0.1360158E-09 -0.7483538E-08  0.8384272E-09 -0.2236307E-08
  0.6484489E-08  0.1375684E-08  0.1096817E-07 -0.4194881E-09 -0.5096822E-09  0.1541040E-09 -0.4246782E-09  0.7203802E-09 -0.1075669E-09
  0.4284032E-08 -0.5134326E-08 -0.6551360E-08  0.2493018E-09 -0.2043134E-09 -0.7469959E-09  0.1266193E-08  0.3275221E-08  0.3297917E-09
  0.3244579E-08 -0.5521843E-08 -0.4660367E-08  0.2889605E-09 -0.1932748E-09  0.1231736E-09 -0.3742507E-08 -0.1065255E-08 -0.1163548E-08
  0.6634929E-09 -0.2904637E-08 -0.6863427E-08 -0.4579838E-09 -0.2082478E-09 -0.7407397E-09  0.3809299E-08  0.1079973E-08 -0.1301728E-08
  0.1980532E-08  0.7026904E-09 -0.1170695E-07 -0.9075507E-10  0.4257082E-09 -0.2054002E-10 -0.1162726E-08 -0.3210358E-08  0.6363164E-09
 -0.5574394E-08  0.6754329E-09  0.6595280E-08  0.3019746E-09  0.7564095E-10 -0.5995159E-09  0.4349845E-09 -0.4718854E-09 -0.3853564E-09
 -0.6104700E-08 -0.1995127E-08  0.3256793E-08  0.4313264E-10  0.4352916E-09 -0.1032281E-08  0.7572792E-08 -0.8898044E-09  0.2728315E-08
 -0.5908945E-08 -0.6285382E-08 -0.3553792E-09  0.5274081E-09  0.2414081E-09 -0.8653120E-09  0.7741004E-08 -0.1197571E-07 -0.1127463E-08
 -0.4794560E-08 -0.3622256E-08 -0.3054198E-08 -0.7873429E-09 -0.1855020E-09 -0.7806098E-09  0.9501900E-08  0.7519159E-08  0.3059779E-09
 -0.1043893E-08 -0.9007704E-08  0.1045900E-07 -0.9078189E-09 -0.4720304E-09 -0.2723079E-10  0.1681248E-07 -0.1688150E-07 -0.9981171E-10
  0.8808996E-08  0.2375458E-09  0.1423595E-07 -0.1769456E-09  0.3608223E-09  0.5279737E-09 -0.8610640E-09  0.7276042E-08 -0.2614840E-09
  0.1531751E-08 -0.2909771E-08 -0.1302279E-08 -0.9333202E-09  0.3613061E-09  0.5913053E-10  0.4698992E-09 -0.4329835E-08  0.1110747E-08
  0.3925445E-08  0.7895209E-08 -0.3102189E-08 -0.4776809E-10  0.2009638E-10 -0.2054873E-09  0.9433486E-08 -0.1394003E-08 -0.1077860E-08
  0.5311222E-08 -0.1265215E-07  0.4360031E-09  0.1364357E-10  0.9755691E-10 -0.1068216E-08  0.4115572E-08  0.3049794E-08  0.5382843E-09
 -0.5468576E-09  0.2693577E-08  0.3459435E-08 -0.6865461E-09 -0.2381381E-09 -0.5632322E-09  0.1510512E-08 -0.1416094E-08  0.2648417E-08
  0.7807405E-08  0.3349766E-08 -0.2397387E-08  0.5059646E-09  0.5411226E-09 -0.7270105E-09  0.3358987E-08  0.1392538E-08  0.1638122E-08
 -0.5484439E-08  0.4364918E-09 -0.2026992E-09 -0.1322575E-08 -0.1926576E-09 -0.5851535E-09 -0.4230873E-08  0.8567308E-09  0.8298444E-10
 -0.8269518E-08 -0.7112495E-09 -0.1913289E-08 -0.7290965E-09 -0.9783554E-09 -0.4452802E-10  0.3497814E-08 -0.1178806E-07  0.2154060E-08
  0.2208899E-08 -0.6182567E-08  0.6082051E-08 -0.1131286E-10 -0.5831379E-09 -0.4655733E-09 -0.1585807E-07  0.1572806E-07 -0.1780985E-09
  0.4751871E-08  0.8158418E-08 -0.2785806E-08  0.8167588E-10 -0.2229052E-09 -0.5636976E-09 -0.7282073E-08 -0.9253876E-08 -0.8029778E-09
  0.5243247E-08  0.1581572E-08  0.6226857E-08  0.6065647E-09  0.1639281E-09 -0.7420704E-09 -0.1180945E-07  0.7916086E-08  0.1489092E-09
 -0.1850072E-08 -0.4802547E-08 -0.2623715E-08  0.2386654E-10 -0.7122563E-09  0.4076360E-09 -0.1165807E-07  0.3522123E-08  0.1278549E-08
  0.5241049E-08 -0.5514845E-08 -0.3229241E-09 -0.1957911E-09 -0.6307988E-09 -0.9728515E-09 -0.3018534E-08 -0.6309752E-08  0.9419730E-09
 -0.2196354E-08 -0.1923057E-08  0.6846130E-08  0.1183884E-09  0.2716943E-10 -0.1643646E-08  0.8606814E-08 -0.8584653E-08  0.7845566E-09
  0.9108634E-08  0.1764075E-08 -0.2377075E-08 -0.4160865E-10  0.3962483E-09 -0.5624812E-09 -0.2959601E-08 -0.3675420E-08  0.8932338E-09
  0.4161739E-08 -0.6765028E-09 -0.1008910E-07  0.7960589E-10  0.2251252E-09 -0.5478886E-09 -0.1092242E-08 -0.3745825E-08 -0.1308101E-08
 -0.5644592E-08  0.7058299E-09  0.4591242E-08  0.4151044E-09  0.1021617E-08 -0.1252026E-08 -0.1372604E-08  0.9326067E-08 -0.3082390E-09
 -0.1052163E-09 -0.5387159E-08  0.1389662E-08 -0.2030038E-09  0.3255154E-09  0.7288256E-10 -0.6334769E-08 -0.3283439E-08 -0.5567661E-09
  0.8952030E-08 -0.9192554E-08 -0.8035702E-09  0.1012638E-09 -0.2391894E-09  0.5601606E-09  0.1546765E-07 -0.1284519E-08 -0.1291404E-09
  0.3202113E-08 -0.4966686E-09  0.1944411E-08 -0.2479568E-09  0.1957776E-09  0.6211362E-09  0.9892581E-08 -0.1268282E-09  0.9882556E-08
  0.2361096E-08  0.3346784E-08 -0.8738351E-08  0.3947722E-09  0.5574427E-11  0.1083878E-09  0.1139520E-07  0.2665554E-08 -0.6962941E-09
  0.6053159E-09 -0.1847584E-08  0.6811039E-08 -0.7915698E-10 -0.4667790E-09 -0.2454397E-09  0.1763317E-08  0.2989592E-08 -0.2160662E-09
  0.3872734E-09  0.8428952E-08  0.4973538E-08 -0.3839486E-09  0.1326473E-09  0.7346830E-09 -0.6150045E-08  0.6282469E-08  0.5712819E-09
  0.1293325E-08  0.2796277E-08 -0.9007453E-08  0.7627999E-09  0.9451880E-09  0.5839469E-09 -0.1350392E-08  0.1510102E-07  0.5243058E-10
  0.4694789E-08  0.1224785E-07 -0.1053605E-08 -0.5800995E-09 -0.4299904E-10  0.2494249E-09  0.1029921E-07 -0.4639379E-08 -0.1385442E-08
 -0.2597264E-08  0.3897487E-08 -0.4932817E-08 -0.4468385E-09 -0.7239870E-09  0.3626584E-09 -0.8139008E-09 -0.3398304E-08 -0.3400245E-09
  0.4954291E-08  0.2917749E-08  0.2734414E-08 -0.9867822E-10 -0.6974625E-09  0.1012931E-08  0.1012040E-09  0.1115518E-07  0.2533371E-09
  0.7462890E-09  0.4569540E-08  0.1319015E-08  0.3574571E-11 -0.8078461E-10  0.2383758E-10  0.1414785E-07 -0.1397345E-07  0.3318134E-09
  0.7300681E-08 -0.7500657E-08 -0.9509944E-09  0.4865220E-09 -0.9308337E-09  0.6155763E-09 -0.9283058E-08  0.1070538E-07 -0.1319371E-07
